,date,num_applications,year,day_of_week,month,week,num_applications_year,weighted_num_applications
391,2009-03-21,37,2009,Saturday,3,12,13285,0.0027850959729017687
392,2009-03-22,40,2009,Sunday,3,12,13285,0.0030109145652992097
393,2009-03-23,62,2009,Monday,3,13,13285,0.004666917576213775
394,2009-03-24,49,2009,Tuesday,3,13,13285,0.003688370342491532
395,2009-03-26,43,2009,Thursday,3,13,13285,0.0032367331576966503
396,2009-03-27,92,2009,Friday,3,13,13285,0.006925103500188182
397,2009-04-03,87,2009,Friday,4,14,13285,0.006548739179525781
398,2009-04-04,84,2009,Saturday,4,14,13285,0.00632292058712834
399,2009-04-08,89,2009,Wednesday,4,15,13285,0.006699284907790742
400,2009-04-09,103,2009,Thursday,4,15,13285,0.007753105005645465
401,2009-04-10,51,2009,Friday,4,15,13285,0.003838916070756492
402,2009-04-12,42,2009,Sunday,4,15,13285,0.00316146029356417
403,2009-04-13,160,2009,Monday,4,16,13285,0.012043658261196839
404,2009-04-14,48,2009,Tuesday,4,16,13285,0.0036130974783590516
405,2009-04-16,41,2009,Thursday,4,16,13285,0.00308618742943169
406,2009-04-18,49,2009,Saturday,4,16,13285,0.003688370342491532
407,2009-04-20,36,2009,Monday,4,17,13285,0.002709823108769289
408,2009-04-22,236,2009,Wednesday,4,17,13285,0.017764395935265336
409,2009-04-23,174,2009,Thursday,4,17,13285,0.013097478359051562
410,2009-04-26,52,2009,Sunday,4,17,13285,0.0039141889348889725
411,2009-04-27,272,2009,Monday,4,18,13285,0.020474219044034625
412,2009-04-28,62,2009,Tuesday,4,18,13285,0.004666917576213775
413,2009-05-06,213,2009,Wednesday,5,19,13285,0.01603312006021829
414,2009-05-08,259,2009,Friday,5,19,13285,0.019495671810312382
415,2009-05-11,214,2009,Monday,5,20,13285,0.016108392924350772
416,2009-05-12,49,2009,Tuesday,5,20,13285,0.003688370342491532
417,2009-05-14,225,2009,Thursday,5,20,13285,0.016936394429808054
418,2009-05-21,186,2009,Thursday,5,21,13285,0.014000752728641324
419,2009-05-22,189,2009,Friday,5,21,13285,0.014226571321038765
420,2009-05-24,145,2009,Sunday,5,21,13285,0.010914565299209636
421,2009-05-26,195,2009,Tuesday,5,22,13285,0.014678208505833647
422,2009-05-28,29,2009,Thursday,5,22,13285,0.002182913059841927
423,2009-05-30,169,2009,Saturday,5,22,13285,0.01272111403838916
424,2009-05-31,144,2009,Sunday,5,22,13285,0.010839292435077155
425,2009-06-03,31,2009,Wednesday,6,23,13285,0.0023334587881068875
426,2009-06-05,260,2009,Friday,6,23,13285,0.01957094467444486
427,2009-06-11,290,2009,Thursday,6,24,13285,0.02182913059841927
428,2009-06-12,243,2009,Friday,6,24,13285,0.018291305984192697
429,2009-06-13,23,2009,Saturday,6,24,13285,0.0017312758750470455
430,2009-06-15,38,2009,Monday,6,25,13285,0.002860368837034249
431,2009-06-16,320,2009,Tuesday,6,25,13285,0.024087316522393678
432,2009-06-17,37,2009,Wednesday,6,25,13285,0.0027850959729017687
433,2009-06-24,300,2009,Wednesday,6,26,13285,0.02258185923974407
434,2009-06-25,48,2009,Thursday,6,26,13285,0.0036130974783590516
435,2009-06-26,270,2009,Friday,6,26,13285,0.020323673315769664
436,2009-06-27,30,2009,Saturday,6,26,13285,0.002258185923974407
437,2009-06-29,48,2009,Monday,6,27,13285,0.0036130974783590516
438,2009-07-07,30,2009,Tuesday,7,28,13285,0.002258185923974407
439,2009-07-09,30,2009,Thursday,7,28,13285,0.002258185923974407
440,2009-07-11,227,2009,Saturday,7,28,13285,0.017086940158073015
441,2009-07-15,23,2009,Wednesday,7,29,13285,0.0017312758750470455
442,2009-07-18,156,2009,Saturday,7,29,13285,0.011742566804666918
443,2009-07-20,209,2009,Monday,7,30,13285,0.01573202860368837
444,2009-07-21,177,2009,Tuesday,7,30,13285,0.013323296951449003
445,2009-07-22,124,2009,Wednesday,7,30,13285,0.00933383515242755
446,2009-07-23,131,2009,Thursday,7,30,13285,0.00986074520135491
447,2009-07-25,11,2009,Saturday,7,30,13285,0.0008280015054572827
448,2009-07-27,18,2009,Monday,7,31,13285,0.0013549115543846444
449,2009-07-29,110,2009,Wednesday,7,31,13285,0.008280015054572827
450,2009-07-30,65,2009,Thursday,7,31,13285,0.004892736168611215
451,2009-07-31,112,2009,Friday,7,31,13285,0.008430560782837788
452,2009-08-05,136,2009,Wednesday,8,32,13285,0.010237109522017313
453,2009-08-07,83,2009,Friday,8,32,13285,0.00624764772299586
454,2009-08-08,88,2009,Saturday,8,32,13285,0.006624012043658261
455,2009-08-12,53,2009,Wednesday,8,33,13285,0.003989461799021453
456,2009-08-13,35,2009,Thursday,8,33,13285,0.0026345502446368085
457,2009-08-14,15,2009,Friday,8,33,13285,0.0011290929619872036
458,2009-08-15,51,2009,Saturday,8,33,13285,0.003838916070756492
459,2009-08-18,59,2009,Tuesday,8,34,13285,0.004441098983816334
460,2009-08-19,56,2009,Wednesday,8,34,13285,0.004215280391418894
461,2009-08-20,14,2009,Thursday,8,34,13285,0.0010538200978547235
462,2009-08-24,21,2009,Monday,8,35,13285,0.001580730146782085
463,2009-08-26,89,2009,Wednesday,8,35,13285,0.006699284907790742
464,2009-08-27,71,2009,Thursday,8,35,13285,0.005344373353406097
465,2009-08-28,25,2009,Friday,8,35,13285,0.001881821603312006
466,2009-08-30,51,2009,Sunday,8,35,13285,0.003838916070756492
467,2009-09-04,158,2009,Friday,9,36,13285,0.011893112532931878
468,2009-09-05,109,2009,Saturday,9,36,13285,0.008204742190440347
469,2009-09-09,205,2009,Wednesday,9,37,13285,0.015430937147158449
470,2009-09-11,229,2009,Friday,9,37,13285,0.017237485886337976
471,2009-09-13,279,2009,Sunday,9,37,13285,0.021001129092961986
472,2009-09-23,377,2009,Wednesday,9,39,13285,0.028377869777945052
473,2009-09-25,471,2009,Friday,9,39,13285,0.03545351900639819
474,2009-09-26,288,2009,Saturday,9,39,13285,0.02167858487015431
475,2009-09-29,451,2009,Tuesday,9,40,13285,0.03394806172374859
476,2009-09-30,331,2009,Wednesday,9,40,13285,0.02491531802785096
477,2009-10-06,311,2009,Tuesday,10,41,13285,0.023409860745201357
478,2009-10-09,225,2009,Friday,10,41,13285,0.016936394429808054
479,2009-10-10,171,2009,Saturday,10,41,13285,0.012871659766654121
480,2009-10-17,99,2009,Saturday,10,42,13285,0.007452013549115544
481,2009-10-21,111,2009,Wednesday,10,43,13285,0.008355287918705307
482,2009-10-22,60,2009,Thursday,10,43,13285,0.004516371847948814
483,2009-10-23,105,2009,Friday,10,43,13285,0.007903650733910425
484,2009-10-24,40,2009,Saturday,10,43,13285,0.0030109145652992097
485,2009-10-25,27,2009,Sunday,10,43,13285,0.0020323673315769666
486,2009-10-26,27,2009,Monday,10,44,13285,0.0020323673315769666
487,2009-10-27,80,2009,Tuesday,10,44,13285,0.0060218291305984195
488,2009-10-28,29,2009,Wednesday,10,44,13285,0.002182913059841927
489,2009-10-29,56,2009,Thursday,10,44,13285,0.004215280391418894
490,2009-10-30,33,2009,Friday,10,44,13285,0.002484004516371848
491,2009-10-31,43,2009,Saturday,10,44,13285,0.0032367331576966503
492,2009-11-05,43,2009,Thursday,11,45,13285,0.0032367331576966503
493,2009-11-06,22,2009,Friday,11,45,13285,0.0016560030109145653
494,2009-11-07,16,2009,Saturday,11,45,13285,0.001204365826119684
495,2009-11-12,16,2009,Thursday,11,46,13285,0.001204365826119684
496,2009-11-13,8,2009,Friday,11,46,13285,0.000602182913059842
497,2009-11-14,3,2009,Saturday,11,46,13285,0.00022581859239744072
498,2009-11-18,9,2009,Wednesday,11,47,13285,0.0006774557771923222
499,2009-11-19,3,2009,Thursday,11,47,13285,0.00022581859239744072
500,2009-11-20,4,2009,Friday,11,47,13285,0.000301091456529921
501,2009-11-21,2,2009,Saturday,11,47,13285,0.0001505457282649605
502,2009-11-23,4,2009,Monday,11,48,13285,0.000301091456529921
503,2009-11-24,1,2009,Tuesday,11,48,13285,7.527286413248025e-05
504,2009-11-25,4,2009,Wednesday,11,48,13285,0.000301091456529921
505,2009-11-26,3,2009,Thursday,11,48,13285,0.00022581859239744072
506,2009-11-27,1,2009,Friday,11,48,13285,7.527286413248025e-05
507,2009-11-30,1,2009,Monday,11,49,13285,7.527286413248025e-05
508,2009-12-01,5,2009,Tuesday,12,49,13285,0.0003763643206624012
509,2009-12-02,5,2009,Wednesday,12,49,13285,0.0003763643206624012
510,2009-12-03,3,2009,Thursday,12,49,13285,0.00022581859239744072
511,2009-12-04,2,2009,Friday,12,49,13285,0.0001505457282649605
512,2009-12-06,1,2009,Sunday,12,49,13285,7.527286413248025e-05
513,2009-12-07,1,2009,Monday,12,50,13285,7.527286413248025e-05
514,2009-12-08,1,2009,Tuesday,12,50,13285,7.527286413248025e-05
515,2009-12-09,3,2009,Wednesday,12,50,13285,0.00022581859239744072
516,2009-12-11,1,2009,Friday,12,50,13285,7.527286413248025e-05
517,2009-12-12,2,2009,Saturday,12,50,13285,0.0001505457282649605
518,2009-12-13,3,2009,Sunday,12,50,13285,0.00022581859239744072
519,2009-12-15,3,2009,Tuesday,12,51,13285,0.00022581859239744072
520,2009-12-16,5,2009,Wednesday,12,51,13285,0.0003763643206624012
521,2009-12-17,2,2009,Thursday,12,51,13285,0.0001505457282649605
522,2009-12-18,7,2009,Friday,12,51,13285,0.0005269100489273617
523,2009-12-19,6,2009,Saturday,12,51,13285,0.00045163718479488145
524,2009-12-20,6,2009,Sunday,12,51,13285,0.00045163718479488145
525,2009-12-21,6,2009,Monday,12,52,13285,0.00045163718479488145
526,2009-12-23,4,2009,Wednesday,12,52,13285,0.000301091456529921
527,2009-12-24,3,2009,Thursday,12,52,13285,0.00022581859239744072
528,2009-12-25,2,2009,Friday,12,52,13285,0.0001505457282649605
529,2009-12-26,1,2009,Saturday,12,52,13285,7.527286413248025e-05
530,2009-12-27,2,2009,Sunday,12,52,13285,0.0001505457282649605
531,2009-12-29,1,2009,Tuesday,12,53,13285,7.527286413248025e-05
532,2009-12-30,1,2009,Wednesday,12,53,13285,7.527286413248025e-05
533,2009-12-31,1,2009,Thursday,12,53,13285,7.527286413248025e-05
534,2010-01-03,1,2010,Sunday,1,53,16335,6.121824303642486e-05
535,2010-01-04,1,2010,Monday,1,1,16335,6.121824303642486e-05
536,2010-01-05,1,2010,Tuesday,1,1,16335,6.121824303642486e-05
537,2010-01-06,1,2010,Wednesday,1,1,16335,6.121824303642486e-05
538,2010-01-07,2,2010,Thursday,1,1,16335,0.0001224364860728497
539,2010-01-08,2,2010,Friday,1,1,16335,0.0001224364860728497
540,2010-01-09,2,2010,Saturday,1,1,16335,0.0001224364860728497
541,2010-01-10,1,2010,Sunday,1,1,16335,6.121824303642486e-05
542,2010-01-11,2,2010,Monday,1,2,16335,0.0001224364860728497
543,2010-01-12,1,2010,Tuesday,1,2,16335,6.121824303642486e-05
544,2010-01-13,2,2010,Wednesday,1,2,16335,0.0001224364860728497
545,2010-01-14,2,2010,Thursday,1,2,16335,0.0001224364860728497
546,2010-01-15,3,2010,Friday,1,2,16335,0.00018365472910927456
547,2010-01-16,1,2010,Saturday,1,2,16335,6.121824303642486e-05
548,2010-01-17,2,2010,Sunday,1,2,16335,0.0001224364860728497
549,2010-01-18,1,2010,Monday,1,3,16335,6.121824303642486e-05
550,2010-01-19,2,2010,Tuesday,1,3,16335,0.0001224364860728497
551,2010-01-20,2,2010,Wednesday,1,3,16335,0.0001224364860728497
552,2010-01-21,2,2010,Thursday,1,3,16335,0.0001224364860728497
553,2010-01-22,2,2010,Friday,1,3,16335,0.0001224364860728497
554,2010-01-23,2,2010,Saturday,1,3,16335,0.0001224364860728497
555,2010-01-26,1,2010,Tuesday,1,4,16335,6.121824303642486e-05
556,2010-01-28,2,2010,Thursday,1,4,16335,0.0001224364860728497
557,2010-01-29,1,2010,Friday,1,4,16335,6.121824303642486e-05
558,2010-01-31,1,2010,Sunday,1,4,16335,6.121824303642486e-05
559,2010-02-02,3,2010,Tuesday,2,5,16335,0.00018365472910927456
560,2010-02-03,4,2010,Wednesday,2,5,16335,0.0002448729721456994
561,2010-02-04,4,2010,Thursday,2,5,16335,0.0002448729721456994
562,2010-02-05,3,2010,Friday,2,5,16335,0.00018365472910927456
563,2010-02-06,1,2010,Saturday,2,5,16335,6.121824303642486e-05
564,2010-02-07,3,2010,Sunday,2,5,16335,0.00018365472910927456
565,2010-02-08,5,2010,Monday,2,6,16335,0.00030609121518212427
566,2010-02-09,5,2010,Tuesday,2,6,16335,0.00030609121518212427
567,2010-02-10,7,2010,Wednesday,2,6,16335,0.00042852770125497396
568,2010-02-11,5,2010,Thursday,2,6,16335,0.00030609121518212427
569,2010-02-14,8,2010,Sunday,2,6,16335,0.0004897459442913989
570,2010-02-15,3,2010,Monday,2,7,16335,0.00018365472910927456
571,2010-02-16,2,2010,Tuesday,2,7,16335,0.0001224364860728497
572,2010-02-17,4,2010,Wednesday,2,7,16335,0.0002448729721456994
573,2010-02-19,6,2010,Friday,2,7,16335,0.0003673094582185491
574,2010-02-21,6,2010,Sunday,2,7,16335,0.0003673094582185491
575,2010-02-22,12,2010,Monday,2,8,16335,0.0007346189164370982
576,2010-02-23,15,2010,Tuesday,2,8,16335,0.0009182736455463728
577,2010-02-24,19,2010,Wednesday,2,8,16335,0.0011631466176920723
578,2010-03-01,18,2010,Monday,3,9,16335,0.0011019283746556473
579,2010-03-02,19,2010,Tuesday,3,9,16335,0.0011631466176920723
580,2010-03-03,16,2010,Wednesday,3,9,16335,0.0009794918885827977
581,2010-03-04,30,2010,Thursday,3,9,16335,0.0018365472910927456
582,2010-03-05,14,2010,Friday,3,9,16335,0.0008570554025099479
583,2010-03-06,32,2010,Saturday,3,9,16335,0.0019589837771655954
584,2010-03-07,12,2010,Sunday,3,9,16335,0.0007346189164370982
585,2010-03-08,45,2010,Monday,3,10,16335,0.0027548209366391185
586,2010-03-09,24,2010,Tuesday,3,10,16335,0.0014692378328741965
587,2010-03-10,38,2010,Wednesday,3,10,16335,0.0023262932353841446
588,2010-03-12,36,2010,Friday,3,10,16335,0.0022038567493112946
589,2010-03-13,28,2010,Saturday,3,10,16335,0.0017141108050198958
590,2010-03-14,33,2010,Sunday,3,10,16335,0.00202020202020202
591,2010-03-16,47,2010,Tuesday,3,11,16335,0.002877257422711968
592,2010-03-17,49,2010,Wednesday,3,11,16335,0.0029996939087848177
593,2010-03-18,50,2010,Thursday,3,11,16335,0.003060912151821243
594,2010-03-19,35,2010,Friday,3,11,16335,0.0021426385062748698
595,2010-03-20,40,2010,Saturday,3,11,16335,0.002448729721456994
596,2010-03-21,53,2010,Sunday,3,11,16335,0.0032445668809305173
597,2010-03-23,72,2010,Tuesday,3,12,16335,0.004407713498622589
598,2010-03-24,43,2010,Wednesday,3,12,16335,0.002632384450566269
599,2010-03-26,83,2010,Friday,3,12,16335,0.005081114172023263
600,2010-03-27,72,2010,Saturday,3,12,16335,0.004407713498622589
601,2010-03-28,101,2010,Sunday,3,12,16335,0.00618304254667891
602,2010-03-29,104,2010,Monday,3,13,16335,0.006366697275788185
603,2010-04-06,87,2010,Tuesday,4,14,16335,0.005325987144168962
604,2010-04-07,134,2010,Wednesday,4,14,16335,0.008203244566880931
605,2010-04-08,189,2010,Thursday,4,14,16335,0.011570247933884297
606,2010-04-10,80,2010,Saturday,4,14,16335,0.004897459442913988
607,2010-04-12,273,2010,Monday,4,15,16335,0.016712580348943986
608,2010-04-14,90,2010,Wednesday,4,15,16335,0.005509641873278237
609,2010-04-17,158,2010,Saturday,4,15,16335,0.009672482399755126
610,2010-04-18,112,2010,Sunday,4,15,16335,0.006856443220079583
611,2010-04-19,228,2010,Monday,4,16,16335,0.013957759412304867
612,2010-04-22,217,2010,Thursday,4,16,16335,0.013284358738904193
613,2010-04-23,225,2010,Friday,4,16,16335,0.013774104683195593
614,2010-04-24,116,2010,Saturday,4,16,16335,0.007101316192225283
615,2010-04-26,147,2010,Monday,4,17,16335,0.008999081726354453
616,2010-05-04,295,2010,Tuesday,5,18,16335,0.018059381695745332
617,2010-05-06,245,2010,Thursday,5,18,16335,0.01499846954392409
618,2010-05-07,86,2010,Friday,5,18,16335,0.005264768901132538
619,2010-05-08,85,2010,Saturday,5,18,16335,0.005203550658096113
620,2010-05-12,127,2010,Wednesday,5,19,16335,0.007774716865625956
621,2010-05-13,92,2010,Thursday,5,19,16335,0.005632078359351087
622,2010-05-18,133,2010,Tuesday,5,20,16335,0.008142026323844505
623,2010-05-19,159,2010,Wednesday,5,20,16335,0.009733700642791552
624,2010-05-20,98,2010,Thursday,5,20,16335,0.005999387817569635
625,2010-05-22,129,2010,Saturday,5,20,16335,0.007897153351698806
626,2010-05-26,102,2010,Wednesday,5,21,16335,0.006244260789715335
627,2010-05-28,266,2010,Friday,5,21,16335,0.01628405264768901
628,2010-05-29,115,2010,Saturday,5,21,16335,0.007040097949188858
629,2010-05-30,250,2010,Sunday,5,21,16335,0.015304560759106214
630,2010-06-03,350,2010,Thursday,6,22,16335,0.021426385062748698
631,2010-06-04,162,2010,Friday,6,22,16335,0.009917355371900827
632,2010-06-05,142,2010,Saturday,6,22,16335,0.00869299051117233
633,2010-06-11,338,2010,Friday,6,23,16335,0.020691766146311602
634,2010-06-12,215,2010,Saturday,6,23,16335,0.013161922252831344
635,2010-06-13,116,2010,Sunday,6,23,16335,0.007101316192225283
636,2010-06-15,109,2010,Tuesday,6,24,16335,0.006672788490970309
637,2010-06-17,83,2010,Thursday,6,24,16335,0.005081114172023263
638,2010-06-18,228,2010,Friday,6,24,16335,0.013957759412304867
639,2010-06-19,259,2010,Saturday,6,24,16335,0.015855524946434038
640,2010-06-23,321,2010,Wednesday,6,25,16335,0.01965105601469238
641,2010-06-25,230,2010,Friday,6,25,16335,0.014080195898377716
642,2010-06-27,79,2010,Sunday,6,25,16335,0.004836241199877563
643,2010-06-29,90,2010,Tuesday,6,26,16335,0.005509641873278237
644,2010-07-07,79,2010,Wednesday,7,27,16335,0.004836241199877563
645,2010-07-09,271,2010,Friday,7,27,16335,0.016590143862871137
646,2010-07-10,137,2010,Saturday,7,27,16335,0.008386899295990204
647,2010-07-13,74,2010,Tuesday,7,28,16335,0.00453014998469544
648,2010-07-15,122,2010,Thursday,7,28,16335,0.007468625650443832
649,2010-07-17,100,2010,Saturday,7,28,16335,0.006121824303642486
650,2010-07-21,132,2010,Wednesday,7,29,16335,0.00808080808080808
651,2010-07-23,98,2010,Friday,7,29,16335,0.005999387817569635
652,2010-07-25,28,2010,Sunday,7,29,16335,0.0017141108050198958
653,2010-07-26,99,2010,Monday,7,30,16335,0.006060606060606061
654,2010-07-27,99,2010,Tuesday,7,30,16335,0.006060606060606061
655,2010-07-28,68,2010,Wednesday,7,30,16335,0.00416284052647689
656,2010-07-29,101,2010,Thursday,7,30,16335,0.00618304254667891
657,2010-07-30,74,2010,Friday,7,30,16335,0.00453014998469544
658,2010-07-31,26,2010,Saturday,7,30,16335,0.0015916743189470462
659,2010-08-06,179,2010,Friday,8,31,16335,0.01095806550352005
660,2010-08-07,75,2010,Saturday,8,31,16335,0.004591368227731864
661,2010-08-10,54,2010,Tuesday,8,32,16335,0.003305785123966942
662,2010-08-12,110,2010,Thursday,8,32,16335,0.006734006734006734
663,2010-08-13,55,2010,Friday,8,32,16335,0.003367003367003367
664,2010-08-14,50,2010,Saturday,8,32,16335,0.003060912151821243
665,2010-08-18,81,2010,Wednesday,8,33,16335,0.0049586776859504135
666,2010-08-20,113,2010,Friday,8,33,16335,0.0069176614631160085
667,2010-08-24,72,2010,Tuesday,8,34,16335,0.004407713498622589
668,2010-08-27,69,2010,Friday,8,34,16335,0.004224058769513315
669,2010-08-28,141,2010,Saturday,8,34,16335,0.008631772268135905
670,2010-08-29,34,2010,Sunday,8,34,16335,0.002081420263238445
671,2010-08-30,229,2010,Monday,8,35,16335,0.014018977655341292
672,2010-08-31,64,2010,Tuesday,8,35,16335,0.003917967554331191
673,2010-09-03,164,2010,Friday,9,35,16335,0.010039791857973676
674,2010-09-04,74,2010,Saturday,9,35,16335,0.00453014998469544
675,2010-09-05,84,2010,Sunday,9,35,16335,0.0051423324150596875
676,2010-09-07,136,2010,Tuesday,9,36,16335,0.00832568105295378
677,2010-09-09,175,2010,Thursday,9,36,16335,0.010713192531374349
678,2010-09-12,188,2010,Sunday,9,36,16335,0.011509029690847872
679,2010-09-13,234,2010,Monday,9,37,16335,0.014325068870523415
680,2010-09-21,511,2010,Tuesday,9,38,16335,0.0312825221916131
681,2010-09-23,390,2010,Thursday,9,38,16335,0.023875114784205693
682,2010-09-24,328,2010,Friday,9,38,16335,0.02007958371594735
683,2010-09-28,375,2010,Tuesday,9,39,16335,0.02295684113865932
684,2010-09-29,331,2010,Wednesday,9,39,16335,0.020263238445056626
685,2010-09-30,307,2010,Thursday,9,39,16335,0.01879400061218243
686,2010-10-08,292,2010,Friday,10,40,16335,0.017875726966636057
687,2010-10-09,351,2010,Saturday,10,40,16335,0.021487603305785124
688,2010-10-14,155,2010,Thursday,10,41,16335,0.009488827670645853
689,2010-10-15,216,2010,Friday,10,41,16335,0.013223140495867768
690,2010-10-16,95,2010,Saturday,10,41,16335,0.0058157330884603614
691,2010-10-20,79,2010,Wednesday,10,42,16335,0.004836241199877563
692,2010-10-21,49,2010,Thursday,10,42,16335,0.0029996939087848177
693,2010-10-22,35,2010,Friday,10,42,16335,0.0021426385062748698
694,2010-10-23,72,2010,Saturday,10,42,16335,0.004407713498622589
695,2010-10-25,106,2010,Monday,10,43,16335,0.0064891337618610346
696,2010-10-26,42,2010,Tuesday,10,43,16335,0.0025711662075298437
697,2010-10-27,61,2010,Wednesday,10,43,16335,0.003734312825221916
698,2010-10-28,31,2010,Thursday,10,43,16335,0.0018977655341291704
699,2010-10-29,58,2010,Friday,10,43,16335,0.0035506580961126417
700,2010-10-30,26,2010,Saturday,10,43,16335,0.0015916743189470462
701,2010-10-31,45,2010,Sunday,10,43,16335,0.0027548209366391185
702,2010-11-05,44,2010,Friday,11,44,16335,0.0026936026936026937
703,2010-11-06,36,2010,Saturday,11,44,16335,0.0022038567493112946
704,2010-11-11,30,2010,Thursday,11,45,16335,0.0018365472910927456
705,2010-11-12,16,2010,Friday,11,45,16335,0.0009794918885827977
706,2010-11-13,9,2010,Saturday,11,45,16335,0.0005509641873278236
