"STATION","NAME","DATE","TMAX"
"USC00026471","PHANTOM RANCH, AZ US","2020-09-29","95"
"USC00026471","PHANTOM RANCH, AZ US","2020-09-30","100"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-01","101"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-02","99"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-03","98"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-04","100"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-05","99"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-06","99"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-07","96"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-08","98"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-09","95"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-10","95"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-11","91"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-12","92"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-13",
"USC00026471","PHANTOM RANCH, AZ US","2020-10-14","97"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-15","95"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-16","90"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-17","92"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-18","94"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-19","95"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-20","93"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-21","92"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-22","94"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-23","92"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-24","88"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-25","84"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-26","76"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-27",
"USC00026471","PHANTOM RANCH, AZ US","2020-10-28","73"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-29","79"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-30","81"
"USC00026471","PHANTOM RANCH, AZ US","2020-10-31","84"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-01","86"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-02","86"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-03","87"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-04","86"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-05","87"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-06","86"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-07","82"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-08","59"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-09","52"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-10","64"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-11","69"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-12","70"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-13","70"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-14","70"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-15","70"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-16","73"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-17","87"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-18","81"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-19","76"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-20","76"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-21","72"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-22","72"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-23","77"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-24","68"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-25","68"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-26","63"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-27","61"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-28","62"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-29","64"
"USC00026471","PHANTOM RANCH, AZ US","2020-11-30","64"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-01","64"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-02","57"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-03","67"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-04","59"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-05","62"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-06","61"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-07","68"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-08","67"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-09","63"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-10","58"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-11","61"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-12","58"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-13","52"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-14","52"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-15","53"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-16","55"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-17","47"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-18","59"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-19","58"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-20","58"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-21","62"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-22","70"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-23","65"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-24","65"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-25","57"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-26","55"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-28","51"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-29","51"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-30","52"
"USC00026471","PHANTOM RANCH, AZ US","2020-12-31","44"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-01","54"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-02","60"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-03","56"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-04","60"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-05","65"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-06","61"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-07","59"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-08","61"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-09","57"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-10","57"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-11","58"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-12","56"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-13","55"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-14","60"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-15","63"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-16","66"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-17","63"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-18","60"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-19","60"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-20","58"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-21","57"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-22","63"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-23","60"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-24","53"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-25","48"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-26","48"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-27","44"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-28","54"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-29","59"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-30","58"
"USC00026471","PHANTOM RANCH, AZ US","2021-01-31","58"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-01","57"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-02","63"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-03","76"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-04","69"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-05","65"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-06","66"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-07","72"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-08","72"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-09","69"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-10","70"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-11","72"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-12","68"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-13","62"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-14","57"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-15","57"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-16","58"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-17","54"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-18","56"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-19","68"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-20","70"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-21","62"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-22","69"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-23",
"USC00026471","PHANTOM RANCH, AZ US","2021-02-24","74"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-25","68"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-26","69"
"USC00026471","PHANTOM RANCH, AZ US","2021-02-27",
"USC00026471","PHANTOM RANCH, AZ US","2021-02-28","62"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-01","64"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-02","70"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-03","75"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-04","75"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-05",
"USC00026471","PHANTOM RANCH, AZ US","2021-03-06","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-07","78"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-08","84"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-09","77"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-10","65"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-11","59"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-12","57"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-13","51"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-14","66"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-15","71"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-16","65"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-17","69"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-18","78"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-20","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-21","73"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-22","68"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-23","61"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-24","67"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-25","62"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-26","57"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-30","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-03-31","73"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-01","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-02","90"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-03","95"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-04","97"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-05","95"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-06","87"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-07","86"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-08","89"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-09","86"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-10","89"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-11","89"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-12","90"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-13","86"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-14","84"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-15","78"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-16","77"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-17","71"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-18","78"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-19","86"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-20","88"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-21","85"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-22","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-23","84"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-24","90"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-25","89"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-26","77"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-27",
"USC00026471","PHANTOM RANCH, AZ US","2021-04-28","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-29","92"
"USC00026471","PHANTOM RANCH, AZ US","2021-04-30","98"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-01","97"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-02","91"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-03","87"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-04","92"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-05","97"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-06","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-07","96"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-08","96"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-09","91"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-10","92"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-11","91"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-12","94"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-13","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-14","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-15","96"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-16","90"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-17","84"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-18","94"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-19","98"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-20","94"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-21","87"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-22","77"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-23","85"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-24","89"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-25","98"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-26","98"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-27","99"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-28","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-29","99"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-30","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-05-31","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-01","103"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-02","103"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-03","107"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-04","109"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-05","110"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-06","106"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-07","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-08","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-09","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-10","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-11","106"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-12","111"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-13","113"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-14","114"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-15","116"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-16","116"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-17","115"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-18","114"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-19","116"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-20","115"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-21","111"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-22","108"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-23","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-24","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-25","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-26","103"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-27","104"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-28","104"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-29","98"
"USC00026471","PHANTOM RANCH, AZ US","2021-06-30","96"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-01","105"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-02","107"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-03","112"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-04","104"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-05","111"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-06","113"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-07","116"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-08","116"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-09","119"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-10","120"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-11","117"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-12","113"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-13","109"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-14","105"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-15","100"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-16","103"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-17","103"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-18","100"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-19","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-20","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-21","103"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-22","97"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-23","95"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-24","99"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-25","97"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-26","95"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-27","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-28","99"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-29","104"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-30","97"
"USC00026471","PHANTOM RANCH, AZ US","2021-07-31","90"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-01","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-02","105"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-03","106"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-04","109"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-05","112"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-06","108"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-07","107"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-08","108"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-09","107"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-10","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-11","100"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-12","98"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-13","105"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-14","106"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-15","107"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-16","105"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-17","103"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-18","96"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-19","96"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-20","95"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-21","99"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-22","104"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-23","105"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-24","106"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-25","108"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-26","109"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-27","110"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-28","109"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-29","110"
"USC00026471","PHANTOM RANCH, AZ US","2021-08-30",
"USC00026471","PHANTOM RANCH, AZ US","2021-08-31","100"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-01","92"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-02","96"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-03","100"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-04","105"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-05","108"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-06","109"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-07","109"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-08","110"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-09","106"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-10","107"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-11","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-12","107"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-13","105"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-14","106"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-15","104"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-16","102"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-17","101"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-18","93"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-19","96"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-20","92"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-21","94"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-22","100"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-23","97"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-24","98"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-25","97"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-26","90"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-27","89"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-28","89"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-29","85"
"USC00026471","PHANTOM RANCH, AZ US","2021-09-30","85"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-01","87"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-02","91"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-03","92"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-04","92"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-05","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-06","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-07","87"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-08","77"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-09","80"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-10","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-11","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-12","74"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-13","68"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-14","73"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-15","72"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-16","78"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-17","80"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-18","78"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-19","75"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-20","78"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-21","80"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-22","83"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-23","84"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-24","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-25","86"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-26","75"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-27","72"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-28","80"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-29","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-30","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-10-31","84"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-01","80"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-02","80"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-03","80"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-04","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-05","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-06","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-07","81"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-08","85"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-09","79"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-10","77"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-11","76"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-12","78"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-13","77"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-14","76"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-15","75"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-16","75"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-17","75"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-18","71"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-19","72"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-20","75"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-21","69"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-22","70"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-23","62"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-24","65"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-25","64"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-26","66"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-27","66"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-28","69"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-29","69"
"USC00026471","PHANTOM RANCH, AZ US","2021-11-30","71"
"USC00026471","PHANTOM RANCH, AZ US","2021-12-01","71"
